cycles/px,mtf,lp/mm,lp/mm
0.152641879,0.631200662,1302.713421,0.5342465753424658
0.154598826,0.624769272,1289.439897,0.541095890410959
0.156555773,0.61858286,1276.671973,0.547945205479452
0.15851272,0.612637735,1264.402033,0.5547945205479452
0.160469667,0.606918762,1252.59884,0.5616438356164384
0.162426614,0.601400792,1241.210491,0.5684931506849314
0.164383562,0.596050688,1230.168595,0.5753424657534246
0.166340509,0.590829788,1219.393358,0.5821917808219178
0.168297456,0.585696618,1208.799184,0.5890410958904109
0.170254403,0.580609668,1198.300402,0.5958904109589042
0.17221135,0.575530043,1187.816739,0.6027397260273973
0.174168297,0.570423831,1177.278202,0.6095890410958904
0.176125245,0.565264047,1166.629101,0.6164383561643836
0.178082192,0.56003207,1155.831003,0.6232876712328768
0.180039139,0.5547185,1144.864508,0.6301369863013698
0.181996086,0.549323415,1133.729776,0.636986301369863
0.183953033,0.543856039,1122.445847,0.6438356164383562
0.18590998,0.538333862,1111.048815,0.6506849315068493
0.187866928,0.53278127,1099.589011,0.6575342465753424
0.189823875,0.52722779,1088.127373,0.6643835616438356
0.191780822,0.521706043,1076.731228,0.6712328767123288
0.193737769,0.516249554,1065.469768,0.678082191780822
0.195694716,0.510890537,1054.409477,0.684931506849315
0.197651663,0.505657804,1043.609818,0.6917808219178082
0.199608611,0.500574932,1033.119453,0.6986301369863014
0.201565558,0.495658816,1022.97325,0.7054794520547945
0.203522505,0.490918687,1013.19026,0.7123287671232876
0.205479452,0.486355676,1003.772817,0.7191780821917808
0.207436399,0.481962935,994.7067894,0.726027397260274
0.209393346,0.477726302,985.9629483,0.7328767123287672
0.211350294,0.473625448,977.499336,0.7397260273972603
0.213307241,0.469635409,969.2644312,0.7465753424657534
0.215264188,0.46572839,961.2008693,0.7534246575342466
0.217221135,0.461875703,953.2494397,0.7602739726027397
0.219178082,0.458049697,945.3530774,0.7671232876712328
0.221135029,0.454225566,937.4605842,0.773972602739726
0.223091977,0.450382904,929.5298455,0.7808219178082191
0.225048924,0.446506931,921.5303573,0.7876712328767124
0.227005871,0.442589316,913.4449273,0.7945205479452055
0.228962818,0.438628567,905.2704723,0.8013698630136986
0.230919765,0.434629961,897.0178871,0.8082191780821918
0.232876712,0.430605051,888.7110124,0.815068493150685
0.234833659,0.426570761,880.3847805,0.821917808219178
0.236790607,0.422548154,872.0826582,0.8287671232876712
0.238747554,0.418560924,863.8535519,0.8356164383561644
0.240704501,0.414633739,855.7483683,0.8424657534246576
0.242661448,0.410790505,847.8164504,0.8493150684931507
0.244618395,0.407052701,840.1021251,0.8561643835616438
0.246575342,0.403437867,832.6415921,0.863013698630137
0.24853229,0.399958367,825.4603711,0.8698630136986302
0.250489237,0.396620512,818.5714863,0.8767123287671232
0.252446184,0.393424098,811.9745184,0.8835616438356164
0.254403131,0.390362402,805.655587,0.8904109589041096
0.256360078,0.387422613,799.5882577,0.8972602739726027
0.258317025,0.384586692,793.7352971,0.9041095890410958
0.260273973,0.381832558,788.0511347,0.910958904109589
0.26223092,0.379135536,782.4848436,0.9178082191780821
0.264187867,0.376469944,776.9834193,0.9246575342465753
0.266144814,0.373810714,771.4951258,0.9315068493150684
0.268101761,0.371134939,765.9726854,0.9383561643835615
0.270058708,0.368423243,760.3761099,0.9452054794520549
0.272015656,0.365660901,754.6750056,0.952054794520548
0.273972603,0.362838634,748.850226,0.9589041095890412
0.27592955,0.359953059,742.8947867,0.9657534246575343
0.277886497,0.357006753,736.8140061,0.9726027397260274
0.279843444,0.354007948,730.6248749,0.9794520547945206
0.281800391,0.350969875,724.3547018,0.9863013698630138
0.283757339,0.347909801,718.0391202,0.9931506849315068
0.285714286,0.344847808,711.7195759,1.0
0.287671233,0.341805398,705.4404508,1.0068493150684932
0.28962818,0.338804014,699.2459979,1.0136986301369864
0.291585127,0.335863556,693.1772859,1.0205479452054793
0.293542074,0.333001,687.2693547,1.0273972602739725
0.295499022,0.330229221,681.5487749,1.0342465753424657
0.297455969,0.327556087,676.0317858,1.0410958904109588
0.299412916,0.324983903,670.7231439,1.047945205479452
0.301369863,0.322509237,665.6157647,1.0547945205479452
0.30332681,0.32012314,660.6911813,1.0616438356164382
0.305283757,0.317811748,655.9207786,1.0684931506849316
0.307240705,0.315557205,651.2677046,1.0753424657534247
0.309197652,0.313338846,646.6893099,1.082191780821918
0.311154599,0.311134548,642.1399345,1.089041095890411
0.313111546,0.308922149,637.5738403,1.095890410958904
0.315068493,0.306680846,632.9480908,1.1027397260273972
0.31702544,0.304392471,628.2251923,1.1095890410958904
0.318982387,0.302042581,623.3753351,1.1164383561643836
0.320939335,0.299621287,618.3781094,1.1232876712328768
0.322896282,0.297123787,613.2236054,1.13013698630137
0.324853229,0.294550578,607.912846,1.136986301369863
0.326810176,0.29190733,602.4575388,1.143835616438356
0.328767123,0.289204457,596.8791716,1.1506849315068493
0.33072407,0.286456379,591.2075064,1.1575342465753424
0.332681018,0.283680548,585.4785645,1.1643835616438356
0.334637965,0.280896286,579.7322207,1.1712328767123288
0.336594912,0.278123495,574.0095524,1.1780821917808217
0.338551859,0.275381338,568.3501083,1.184931506849315
0.340508806,0.272686959,562.7892734,1.1917808219178083
0.342465753,0.270054344,557.3559081,1.1986301369863015
0.344422701,0.267493381,552.0704259,1.2054794520547947
0.346379648,0.265009219,546.9434478,1.2123287671232876
0.348336595,0.262601933,541.9751336,1.2191780821917808
0.350293542,0.26026656,537.1552358,1.226027397260274
0.352250489,0.257993464,532.4638724,1.2328767123287672
0.354207436,0.255769036,527.8729507,1.2397260273972603
0.356164384,0.253576637,523.3481336,1.2465753424657535
0.358121331,0.251397746,518.8511946,1.2534246575342465
0.360078278,0.249213202,514.3425899,1.2602739726027397
0.362035225,0.247004471,509.7840664,1.2671232876712328
0.363992172,0.244754841,505.1411311,1.273972602739726
0.365949119,0.242450475,500.385229,1.2808219178082192
0.367906067,0.240081267,495.495502,1.2876712328767124
0.369863014,0.237641443,490.4600338,1.2945205479452053
0.371819961,0.235129888,485.2765204,1.3013698630136985
0.373776908,0.232550175,479.9523394,1.3082191780821917
0.375733855,0.229910315,474.5040228,1.3150684931506849
0.377690802,0.227222227,468.9561689,1.3219178082191783
0.37964775,0.224500969,463.3398596,1.3287671232876712
0.381604697,0.221763782,457.6906729,1.3356164383561644
0.383561644,0.21902898,452.0464082,1.3424657534246576
0.385518591,0.216314779,446.4446606,1.3493150684931507
0.387475538,0.21363812,440.9203974,1.356164383561644
0.389432485,0.211013579,435.5036958,1.363013698630137
0.391389432,0.208452415,430.2177983,1.36986301369863
0.39334638,0.20596186,425.0776259,1.3767123287671232
0.395303327,0.203544665,420.0888599,1.3835616438356164
0.397260274,0.201198971,415.2476625,1.3904109589041096
0.399217221,0.19891849,410.541056,1.3972602739726028
0.401174168,0.196692993,405.9479296,1.404109589041096
0.403131115,0.194509063,401.4405916,1.410958904109589
0.405088063,0.19235105,396.986743,1.417808219178082
0.40704501,0.190202161,392.5517235,1.4246575342465753
0.409001957,0.188045597,388.1008648,1.4315068493150684
0.410958904,0.18586567,383.6017877,1.4383561643835616
0.412915851,0.183648814,379.0264958,1.4452054794520548
0.414872798,0.181384445,374.3531411,1.452054794520548
0.416829746,0.179065603,369.5673624,1.4589041095890412
0.418786693,0.176689368,364.6631343,1.4657534246575343
0.42074364,0.174257017,359.6430883,1.4726027397260275
0.422700587,0.171773916,354.5183011,1.4794520547945207
0.424657534,0.169249173,349.3075699,1.4863013698630136
0.426614481,0.166695058,344.0362188,1.4931506849315068
0.428571429,0.164126231,338.7345052,1.5
0.430528376,0.161558821,333.4357148,1.5068493150684932
0.432485323,0.159009402,328.1740568,1.5136986301369864
0.43444227,0.156493941,322.9824844,1.5205479452054793
0.436399217,0.154026773,317.8905808,1.5273972602739725
0.438356164,0.151619675,312.9226533,1.5342465753424657
0.440313112,0.149281112,308.0961723,1.5410958904109588
0.442270059,0.147015703,303.4206734,1.547945205479452
0.444227006,0.14482396,298.8972102,1.5547945205479452
0.446183953,0.142702306,294.5184009,1.5616438356164382
0.4481409,0.140643387,290.2690683,1.5684931506849316
0.450097847,0.138636642,286.1274168,1.5753424657534247
0.452054795,0.136669089,282.0666514,1.582191780821918
0.454011742,0.134726258,278.0569088,1.589041095890411
0.455968689,0.132793207,274.0673502,1.595890410958904
0.457925636,0.130855539,270.068264,1.6027397260273972
0.459882583,0.12890036,266.0330362,1.6095890410958904
0.46183953,0.126917105,261.9398641,1.6164383561643836
0.463796477,0.124898201,257.7731191,1.6232876712328768
0.465753425,0.122839526,253.524289,1.63013698630137
0.467710372,0.120740636,249.1924614,1.636986301369863
0.469667319,0.118604776,244.7843341,1.643835616438356
0.471624266,0.11643866,240.3137608,1.6506849315068493
0.473581213,0.114252037,235.8008641,1.6575342465753424
0.47553816,0.112057077,231.270762,1.6643835616438356
0.477495108,0.109867601,226.7519787,1.6712328767123288
0.479452055,0.107698199,222.2746223,1.6780821917808217
0.481409002,0.105563279,217.8684357,1.6849315068493151
0.483365949,0.10347613,213.560839,1.691780821917808
0.485322896,0.10144802,209.3750935,1.6986301369863015
0.487279843,0.09948744,205.32872,1.7054794520547945
0.489236791,0.097599516,201.4322967,1.7123287671232876
0.491193738,0.095785658,197.6887372,1.7191780821917806
0.493150685,0.094043479,194.0931142,1.726027397260274
0.495107632,0.092366983,190.633051,1.732876712328767
0.497064579,0.090747011,187.2896472,1.7397260273972603
0.499021526,0.089171915,184.0388608,1.7465753424657533
0.500978474,0.087628388,180.8532272,1.7534246575342465
0.502935421,0.086102391,177.7037749,1.7602739726027394
0.504892368,0.084580108,174.5619873,1.7671232876712328
0.506849315,0.083048847,171.4016708,1.7739726027397262
0.508806262,0.081497845,168.20061,1.7808219178082192
0.510763209,0.079918918,164.9419163,1.7876712328767121
0.512720157,0.078306938,161.6150073,1.7945205479452053
0.514677104,0.076660113,158.2161807,1.8013698630136987
0.516634051,0.074980056,154.7487697,1.8082191780821917
0.518590998,0.073271668,151.2228861,1.8150684931506846
0.520547945,0.071542819,147.6547726,1.821917808219178
0.522504892,0.069803861,144.0657972,1.8287671232876712
0.52446184,0.068066994,140.481137,1.8356164383561642
0.526418787,0.066345503,136.9282099,1.8424657534246571
0.528375734,0.064652913,133.4349329,1.8493150684931505
0.530332681,0.06300211,130.0278973,1.856164383561644
0.532289628,0.061404467,126.7305764,1.8630136986301369
0.534246575,0.059869054,123.5616894,1.8698630136986298
0.536203523,0.058401984,120.5338535,1.876712328767123
0.53816047,0.05700596,117.6526478,1.8835616438356169
0.540117417,0.055680067,114.9161831,1.8904109589041098
0.542074364,0.054419835,112.315233,1.8972602739726028
0.544031311,0.053217572,109.8339231,1.904109589041096
0.545988258,0.052062939,107.4509157,1.9109589041095894
0.547945205,0.050943711,105.1409808,1.9178082191780823
0.549902153,0.049846655,102.8768042,1.9246575342465753
0.5518591,0.048758441,100.6308758,1.9315068493150687
0.553816047,0.047666524,98.37730587,1.9383561643835618
0.555772994,0.046559931,96.09344692,1.9452054794520548
0.557729941,0.045429906,93.76122762,1.9520547945205478
0.559686888,0.044270392,91.36814436,1.9589041095890412
0.561643836,0.043078328,88.90788522,1.9657534246575346
0.563600783,0.041853781,86.38058501,1.9726027397260275
0.56555773,0.040599892,83.79272585,1.9794520547945205
0.567514677,0.039322667,81.15670588,1.9863013698630136
0.569471624,0.038030624,78.49010278,1.993150684931507
0.571428571,0.036734299,75.81466058,2.0
0.573385519,0.035445635,73.15503123,2.006849315068493
0.575342466,0.034177276,70.5373096,2.0136986301369864
0.577299413,0.032941782,67.98741429,2.0205479452054798
0.57925636,0.0317508,65.52938743,2.0273972602739727
0.581213307,0.030614256,63.18371373,2.0342465753424657
0.583170254,0.029539609,60.96578678,2.0410958904109586
0.585127202,0.02853125,58.88466978,2.047945205479452
0.587084149,0.027590117,56.9422982,2.054794520547945
0.589041096,0.02671358,55.13324333,2.061643835616438
0.590998043,0.025895627,53.44509655,2.0684931506849313
0.59295499,0.025127339,51.85945312,2.0753424657534247
0.594911937,0.024397609,50.35339017,2.0821917808219177
0.596868885,0.023694016,48.90126723,2.0890410958904106
0.598825832,0.023003748,47.47664726,2.095890410958904
0.600782779,0.022314506,46.054144,2.1027397260273974
0.602739726,0.021615283,44.61104128,2.1095890410958904
0.604696673,0.020896992,43.12858529,2.1164383561643834
0.60665362,0.020152913,41.59290686,2.1232876712328763
0.608610568,0.019378962,39.995576,2.13013698630137
0.610567515,0.018573796,38.33382096,2.136986301369863
0.612524462,0.017738779,36.61045901,2.143835616438356
0.614481409,0.016877837,34.8335889,2.1506849315068495
0.616438356,0.015997208,33.01608955,2.157534246575343
0.618395303,0.015105129,31.17495833,2.164383561643836
0.62035225,0.014211442,29.33050919,2.171232876712329
0.622309198,0.013327144,27.50543554,2.178082191780822
0.624266145,0.012463858,25.72372966,2.184931506849315
0.626223092,0.011633238,24.00944165,2.191780821917808
0.628180039,0.01084628,22.38526473,2.198630136986301
0.630136986,0.010112557,20.87095918,2.2054794520547945
0.632093933,0.009439415,19.48168542,2.212328767123288
0.634050881,0.008831199,18.22640834,2.219178082191781
0.636007828,0.008288639,17.10663843,2.2260273972602738
0.637964775,0.007808569,16.11583705,2.232876712328767
0.639921722,0.007384088,15.23976566,2.2397260273972606
0.641878669,0.007005237,14.45786968,2.2465753424657535
0.643835616,0.00666008,13.74551138,2.2534246575342465
0.645792564,0.006335989,13.07663155,2.26027397260274
0.647749511,0.006020907,12.42634371,2.267123287671233
0.649706458,0.005704376,11.77306683,2.273972602739726
0.651663405,0.005378259,11.10000361,2.2808219178082187
0.653620352,0.005037134,10.39596732,2.287671232876712
0.655577299,0.004678448,9.655687893,2.2945205479452055
0.657534247,0.0043025,8.879783078,2.3013698630136985
0.659491194,0.003912362,8.074590036,2.3082191780821915
0.661448141,0.003513819,7.252049729,2.315068493150685
0.663405088,0.003115436,6.429840665,2.3219178082191783
0.665362035,0.002728839,5.631957989,2.328767123287671
0.667318982,0.002369253,4.889820436,2.335616438356164
0.66927593,0.002056033,4.243376052,2.3424657534246576
0.671232877,0.00181199,3.739704155,2.3493150684931505
0.673189824,0.001658665,3.423262035,2.3561643835616435
0.675146771,0.001605785,3.31412563,2.3630136986301364
0.677103718,0.001642135,3.38914554,2.36986301369863
0.679060665,0.001739832,3.590779337,2.3767123287671237
0.681017613,0.001868083,3.855471745,2.3835616438356166
0.68297456,0.002002694,4.133290684,2.3904109589041096
0.684931507,0.002128198,4.392314819,2.397260273972603
0.686888454,0.002236674,4.616195717,2.4041095890410964
0.688845401,0.002326167,4.800896206,2.4109589041095894
0.690802348,0.002399491,4.952226569,2.4178082191780823
0.692759295,0.002463331,5.083984443,2.4246575342465753
0.694716243,0.002527325,5.216060466,2.4315068493150687
0.69667319,0.002602827,5.371886235,2.4383561643835616
0.698630137,0.002701202,5.574919262,2.4452054794520546
0.700587084,0.002831833,5.84452215,2.452054794520548
0.702544031,0.003000356,6.192332946,2.4589041095890414
0.704500978,0.003207763,6.620392365,2.4657534246575343
0.706457926,0.003450586,7.121545453,2.4726027397260273
0.708414873,0.003721922,7.681547132,2.4794520547945207
0.71037182,0.004012747,8.281771714,2.486301369863014
0.712328767,0.004313097,8.901653513,2.493150684931507
0.714285714,0.004612947,9.520502619,2.5
0.716242661,0.004902798,10.11871749,2.506849315068493
0.718199609,0.005174058,10.67856018,2.5136986301369864
0.720156556,0.005419277,11.18466033,2.5205479452054793
0.722113503,0.005632327,11.6243661,2.5273972602739723
0.72407045,0.005808524,11.98801318,2.5342465753424657
0.726027397,0.005944742,12.26914908,2.541095890410959
0.727984344,0.006039506,12.46472997,2.547945205479452
0.729941292,0.006093077,12.5752939,2.554794520547945
0.731898239,0.006107522,12.60510449,2.5616438356164384
0.733855186,0.006086756,12.56224798,2.568493150684932
0.735812133,0.00603656,12.45865024,2.5753424657534247
0.73776908,0.005964514,12.30995702,2.5821917808219177
0.739726027,0.005879835,12.1351901,2.5890410958904106
0.741682975,0.005793042,11.95606155,2.595890410958904
0.743639922,0.0057154,11.79581766,2.602739726027397
0.745596869,0.005658085,11.67752875,2.60958904109589
0.747553816,0.005631121,11.62187852,2.6164383561643834
0.749510763,0.005642197,11.64473627,2.6232876712328768
0.75146771,0.005695637,11.75502953,2.6301369863013697
0.753424658,0.005791805,11.95350769,2.6369863013698627
0.755381605,0.005927118,12.23277482,2.6438356164383565
0.757338552,0.006094654,12.57854714,2.6506849315068495
0.759295499,0.006285149,12.97170324,2.6575342465753424
0.761252446,0.006488095,13.39055712,2.6643835616438354
0.763209393,0.006692733,13.81290288,2.671232876712329
0.765166341,0.006888825,14.21760951,2.678082191780822
0.767123288,0.007067195,14.58574149,2.684931506849315
0.769080235,0.007220086,14.90128769,2.691780821917808
0.771037182,0.007341374,15.15161035,2.6986301369863015
0.772994129,0.007426701,15.32771279,2.705479452054795
0.774951076,0.007473547,15.42439682,2.712328767123288
0.776908023,0.007481278,15.44035389,2.719178082191781
0.778864971,0.007451168,15.37821081,2.726027397260274
0.780821918,0.007386397,15.24453191,2.732876712328767
0.782778865,0.007292025,15.04976034,2.73972602739726
0.784735812,0.007174915,14.80806054,2.746575342465753
0.786692759,0.007043578,14.53699867,2.7534246575342465
0.788649706,0.006907897,14.25697209,2.76027397260274
0.790606654,0.006778679,13.990283,2.767123287671233
0.792563601,0.006666987,13.75976581,2.773972602739726
0.794520548,0.006583254,13.58695288,2.780821917808219
0.796477495,0.006536237,13.48991468,2.7876712328767126
0.798434442,0.00653197,13.48110946,2.7945205479452055
0.800391389,0.00657297,13.56572703,2.8013698630136985
0.802348337,0.006657887,13.74098403,2.808219178082192
0.804305284,0.006781729,13.99657906,2.815068493150685
0.806262231,0.006936573,14.31615465,2.821917808219178
0.808219178,0.007112546,14.67934007,2.8287671232876708
0.810176125,0.007298871,15.0638906,2.835616438356164
0.812133072,0.007484773,15.44756717,2.8424657534246576
0.81409002,0.007660185,15.80959296,2.8493150684931505
0.816046967,0.007816245,16.13168064,2.8561643835616435
0.818003914,0.007945626,16.39870605,2.863013698630137
0.819960861,0.008042735,16.59912621,2.8698630136986303
0.821917808,0.008103835,16.72522698,2.8767123287671232
0.823874755,0.008127109,16.7732615,2.883561643835616
0.825831703,0.008112696,16.74351523,2.8904109589041096
0.82778865,0.008062691,16.6403111,2.897260273972603
0.829745597,0.007981114,16.47194812,2.904109589041096
0.831702544,0.007873839,16.25054623,2.910958904109589
0.833659491,0.007748445,15.99174946,2.9178082191780823
0.835616438,0.007613973,15.71421729,2.9246575342465757
0.837573386,0.007480535,15.43882021,2.9315068493150687
0.839530333,0.007358745,15.18746075,2.9383561643835616
0.84148728,0.007258945,14.98148888,2.945205479452055
0.843444227,0.007190286,14.83978463,2.9520547945205484
0.845401174,0.007159736,14.776734,2.9589041095890414
0.847358121,0.007171236,14.80046919,2.9657534246575343
0.849315068,0.007225174,14.91178878,2.9726027397260273
0.851272016,0.007318329,15.10404872,2.9794520547945207
0.853228963,0.007444306,15.36404892,2.9863013698630136
0.85518591,0.007594323,15.67366377,2.9931506849315066
0.857142857,0.007758167,16.0118146,3.0
0.859099804,0.007925129,16.35640299,3.0068493150684934
0.861056751,0.008084807,16.68595672,3.0136986301369864
0.863013699,0.008227712,16.9808922,3.0205479452054793
0.864970646,0.008345702,17.22440776,3.0273972602739727
0.866927593,0.008432271,17.40307545,3.0342465753424657
0.86888454,0.008482727,17.50721025,3.0410958904109586
0.870841487,0.008494294,17.53108323,3.0479452054794516
0.872798434,0.008466164,17.47302549,3.054794520547945
0.874755382,0.008399504,17.33544887,3.0616438356164384
0.876712329,0.008297434,17.12479012,3.0684931506849313
0.878669276,0.008164953,16.85136687,3.0753424657534243
0.880626223,0.008008813,16.5291146,3.0821917808219177
0.88258317,0.007837309,16.17515432,3.089041095890411
0.884540117,0.007659957,15.80912318,3.095890410958904
0.886497065,0.007487015,15.45219346,3.102739726027397
0.888454012,0.007328832,15.12572538,3.1095890410958904
0.890410959,0.007195024,14.84956368,3.1164383561643834
0.892367906,0.007093536,14.64010639,3.1232876712328763
0.894324853,0.007029732,14.50842274,3.1301369863013693
0.8962818,0.007005692,14.45880778,3.136986301369863
0.898238748,0.007019907,14.48814536,3.1438356164383565
0.900195695,0.007067451,14.58627071,3.1506849315068495
0.902152642,0.007140602,14.73724383,3.1575342465753424
0.904109589,0.007229737,14.92120676,3.164383561643836
0.906066536,0.007324319,15.11641149,3.1712328767123292
0.908023483,0.007413794,15.30107606,3.178082191780822
0.909980431,0.007488315,15.45487719,3.184931506849315
0.911937378,0.007539265,15.56003087,3.191780821917808
0.913894325,0.007559602,15.60200411,3.1986301369863015
0.915851272,0.007544065,15.56993809,3.2054794520547945
0.917808219,0.007489278,15.45686421,3.2123287671232874
0.919765166,0.007393785,15.25977901,3.219178082191781
0.921722114,0.007258042,14.97962411,3.226027397260274
0.923679061,0.007084375,14.62119871,3.232876712328767
0.925636008,0.006876909,14.19301592,3.23972602739726
0.927592955,0.006641468,13.707098,3.2465753424657535
0.929549902,0.006385438,13.17868712,3.253424657534247
0.931506849,0.006117561,12.62582534,3.26027397260274
0.933463796,0.005847633,12.06872956,3.267123287671233
0.935420744,0.005586052,11.52886181,3.273972602739726
0.937377691,0.005343173,11.02759165,3.280821917808219
0.939334638,0.005128435,10.58440059,3.287671232876712
0.941291585,0.004949317,10.21472663,3.294520547945205
0.943248532,0.004810286,9.92778536,3.3013698630136985
0.945205479,0.004711998,9.724931038,3.308219178082192
0.947162427,0.004651051,9.599144724,3.315068493150685
0.949119374,0.004620423,9.53593313,3.3219178082191783
0.951076321,0.00461048,9.515411724,3.328767123287671
0.953033268,0.004610256,9.514949662,3.3356164383561646
0.954990215,0.004608682,9.511700694,3.3424657534246576
0.956947162,0.004595541,9.484580552,3.3493150684931505
0.95890411,0.004562099,9.415559227,3.3561643835616435
0.960861057,0.004501431,9.290349167,3.3630136986301373
0.962818004,0.004408549,9.098652403,3.3698630136986303
0.964774951,0.004280377,8.834124196,3.3767123287671232
0.966731898,0.004115661,8.494170753,3.383561643835616
0.968688845,0.003914817,8.079656596,3.39041095890411
0.970645793,0.003679777,7.594565478,3.397260273972603
0.97260274,0.003413807,7.045638984,3.404109589041096
0.974559687,0.00312133,6.442006449,3.410958904109589
0.976516634,0.002807749,5.794816102,3.4178082191780823
0.978473581,0.002479269,5.116878828,3.4246575342465753
0.980430528,0.002142748,4.422343629,3.431506849315068
0.982387476,0.001805565,3.726442976,3.438356164383561
0.984344423,0.001475577,3.045393239,3.445205479452055
0.98630137,0.001161248,2.396660833,3.452054794520548
0.988258317,0.000872232,1.800169359,3.458904109589041
0.990215264,0.000621223,1.28211989,3.465753424657534
0.992172211,0.000429024,0.885447075,3.4726027397260277
0.994129159,0.000329759,0.680578223,3.4794520547945207
0.996086106,0.000334911,0.691211926,3.4863013698630136
0.998043053,0.000387968,0.800713961,3.4931506849315066
1,0.00043439,0.896522694,3.5
