cycles/px,mtf,lp/mm,lp/mm
0.170254403,0.636145,1258.512748,0.5958904109589042
0.17221135,0.631321059,1248.969341,0.6027397260273973
0.174168297,0.626406599,1239.246854,0.6095890410958904
0.176125245,0.62138671,1229.315794,0.6164383561643836
0.178082192,0.616255679,1219.164858,0.6232876712328768
0.180039139,0.611017305,1208.80156,0.6301369863013698
0.181996086,0.605684634,1198.251709,0.636986301369863
0.183953033,0.600279137,1187.557784,0.6438356164383562
0.18590998,0.594829382,1176.776303,0.6506849315068493
0.187866928,0.58936928,1165.97435,0.6575342465753424
0.189823875,0.583936004,1155.225468,0.6643835616438356
0.191780822,0.578567712,1144.605146,0.6712328767123288
0.193737769,0.573301203,1134.186188,0.678082191780822
0.195694716,0.568169663,1124.034244,0.684931506849315
0.197651663,0.563200635,1114.203804,0.6917808219178082
0.199608611,0.558414356,1104.734905,0.6986301369863014
0.201565558,0.553822577,1095.650792,0.7054794520547945
0.203522505,0.549427931,1086.956677,0.7123287671232876
0.205479452,0.545223915,1078.639693,0.7191780821917808
0.207436399,0.541195455,1070.67002,0.726027397260274
0.209393346,0.537320034,1063.003109,0.7328767123287672
0.211350294,0.533569265,1055.582804,0.7397260273972603
0.213307241,0.529910821,1048.345148,0.7465753424657534
0.215264188,0.526310558,1041.222593,0.7534246575342466
0.217221135,0.522734696,1034.148314,0.7602739726027397
0.219178082,0.51915192,1027.060356,0.7671232876712328
0.221135029,0.515535259,1019.905362,0.773972602739726
0.223091977,0.511863645,1012.64165,0.7808219178082191
0.225048924,0.508123063,1005.241499,0.7876712328767124
0.227005871,0.50430725,997.6925125,0.7945205479452055
0.228962818,0.500417891,989.9980278,0.8013698630136986
0.230919765,0.49646434,982.1765495,0.8082191780821918
0.232876712,0.492462871,974.2602729,0.815068493150685
0.234833659,0.488435517,966.2927867,0.821917808219178
0.236790607,0.484408566,958.3260977,0.8287671232876712
0.238747554,0.480410805,950.4171573,0.8356164383561644
0.240704501,0.476471619,942.6240979,0.8424657534246576
0.242661448,0.472619059,935.0024138,0.8493150684931507
0.244618395,0.468878005,927.6013286,0.8561643835616438
0.246575342,0.465268549,920.4605873,0.863013698630137
0.24853229,0.46180469,913.6078884,0.8698630136986302
0.250489237,0.458493455,907.057131,0.8767123287671232
0.252446184,0.455334481,900.8075969,0.8835616438356164
0.254403131,0.452320099,894.8441175,0.8904109589041096
0.256360078,0.44943591,889.1382031,0.8972602739726027
0.258317025,0.446661788,883.6500405,0.9041095890410958
0.260273973,0.443973255,878.3312011,0.910958904109589
0.26223092,0.441343102,873.1278558,0.9178082191780821
0.264187867,0.438743152,867.9842652,0.9246575342465753
0.266144814,0.436146048,862.8463034,0.9315068493150684
0.268101761,0.433526928,857.6647867,0.9383561643835615
0.270058708,0.430864909,852.3984018,0.9452054794520549
0.272015656,0.42814428,847.0160642,0.952054794520548
0.273972603,0.425355338,841.4985826,0.9589041095890412
0.27592955,0.422494845,835.8395468,0.9657534246575343
0.277886497,0.41956606,830.0454074,0.9726027397260274
0.279843444,0.416578382,824.1347564,0.9794520547945206
0.281800391,0.413546605,818.136862,0.9863013698630138
0.283757339,0.41048985,812.0895531,0.9931506849315068
0.285714286,0.407430231,806.0365803,1.0
0.287671233,0.404391342,800.0246157,1.0068493150684932
0.28962818,0.401396644,794.1000782,1.0136986301369864
0.291585127,0.398467883,788.3059838,1.0205479452054793
0.293542074,0.395623606,782.6790299,1.0273972602739725
0.295499022,0.392877912,777.2471072,1.0342465753424657
0.297455969,0.390239494,772.0274121,1.0410958904109588
0.299412916,0.387711054,767.0252911,1.047945205479452
0.301369863,0.38528913,762.2338958,1.0547945205479452
0.30332681,0.382964341,757.6346682,1.0616438356164382
0.305283757,0.380722032,753.1986115,1.0684931506849316
0.307240705,0.378543256,748.8882459,1.0753424657534247
0.309197652,0.376406038,744.6600977,1.082191780821918
0.311154599,0.37428681,740.467539,1.089041095890411
0.313111546,0.372161919,736.2637765,1.095890410958904
0.315068493,0.370009112,732.0047864,1.1027397260273972
0.31702544,0.367808899,727.65201,1.1095890410958904
0.318982387,0.365545708,723.174644,1.1164383561643836
0.320939335,0.36320878,718.5513989,1.1232876712328768
0.322896282,0.360792733,713.7716304,1.13013698630137
0.324853229,0.358297797,708.8357926,1.136986301369863
0.326810176,0.355729691,703.7551984,1.143835616438356
0.328767123,0.353099161,698.5511095,1.1506849315068493
0.33072407,0.350421217,693.2532187,1.1575342465753424
0.332681018,0.3477141,687.8976143,1.1643835616438356
0.334637965,0.344998058,682.524352,1.1712328767123288
0.336594912,0.342293991,677.1747822,1.1780821917808217
0.338551859,0.339622066,671.8887992,1.184931506849315
0.340508806,0.337000373,666.702192,1.1917808219178083
0.342465753,0.334443727,661.6442704,1.1986301369863015
0.344422701,0.331962692,656.7359321,1.2054794520547947
0.346379648,0.329562891,651.9883035,1.2123287671232876
0.348336595,0.327244661,647.4020519,1.2191780821917808
0.350293542,0.32500307,642.9674159,1.226027397260274
0.352250489,0.322828284,638.6649445,1.2328767123287672
0.354207436,0.320706277,634.466887,1.2397260273972603
0.356164384,0.3186198,630.3391214,1.2465753424657535
0.358121331,0.316549561,626.2434793,1.2534246575342465
0.360078278,0.314475509,622.1402941,1.2602739726027397
0.362035225,0.31237815,617.9909989,1.2671232876712328
0.363992172,0.310239794,613.7605991,1.273972602739726
0.365949119,0.308045668,609.4198649,1.2808219178082192
0.367906067,0.305784811,604.9471155,1.2876712328767124
0.369863014,0.303450725,600.3294941,1.2945205479452053
0.371819961,0.301041727,595.5636706,1.3013698630136985
0.373776908,0.298560999,590.65594,1.3082191780821917
0.375733855,0.296016334,585.6217217,1.3150684931506849
0.377690802,0.2934196,580.4844925,1.3219178082191783
0.37964775,0.290785946,575.2742231,1.3287671232876712
0.381604697,0.288132809,570.025409,1.3356164383561644
0.383561644,0.285478774,564.7748179,1.3424657534246576
0.385518591,0.282842361,559.5590901,1.3493150684931507
0.387475538,0.280240819,554.4123479,1.356164383561644
0.389432485,0.277688996,549.363968,1.363013698630137
0.391389432,0.275198378,544.4366729,1.36986301369863
0.39334638,0.27277635,539.6450715,1.3767123287671232
0.395303327,0.270425739,534.9947573,1.3835616438356164
0.397260274,0.268144672,530.4820264,1.3904109589041096
0.399217221,0.265926759,526.0942342,1.3972602739726028
0.401174168,0.263761576,521.810761,1.404109589041096
0.403131115,0.261635427,517.6045082,1.410958904109589
0.405088063,0.259532303,513.44381,1.417808219178082
0.40704501,0.257434996,509.294618,1.4246575342465753
0.409001957,0.255326254,505.1228023,1.4315068493150684
0.410958904,0.253189925,500.8964118,1.4383561643835616
0.412915851,0.251012008,496.587746,1.4452054794520548
0.414872798,0.248781539,492.1751142,1.452054794520548
0.416829746,0.24649127,487.6441785,1.4589041095890412
0.418786693,0.244138105,482.9888119,1.4657534246575343
0.42074364,0.241723264,478.2114297,1.4726027397260275
0.422700587,0.239252183,473.3227832,1.4794520547945207
0.424657534,0.236734141,468.3412346,1.4863013698630136
0.426614481,0.234181663,463.2915586,1.4931506849315068
0.428571429,0.231609704,458.2033426,1.5
0.430528376,0.229034689,453.1090804,1.5068493150684932
0.432485323,0.226473451,448.042074,1.5136986301369864
0.43444227,0.223942141,443.0342764,1.5205479452054793
0.436399217,0.221455179,438.1142137,1.5273972602739725
0.438356164,0.219024314,433.3051284,1.5342465753424657
0.440313112,0.216657861,428.6234744,1.5410958904109588
0.442270059,0.214360179,424.0778732,1.547945205479452
0.444227006,0.212131413,419.6686096,1.5547945205479452
0.446183953,0.209967528,415.3877041,1.5616438356164382
0.4481409,0.207860639,411.2195549,1.5684931506849316
0.450097847,0.205799591,407.1420974,1.5753424657534247
0.452054795,0.203770769,403.1283909,1.582191780821918
0.454011742,0.201759044,399.1485102,1.589041095890411
0.455968689,0.199748822,395.1716031,1.595890410958904
0.457925636,0.197725091,391.1679688,1.6027397260273972
0.459882583,0.19567441,387.1110193,1.6095890410958904
0.46183953,0.193585783,382.9790002,1.6164383561643836
0.463796477,0.191451355,378.7563708,1.6232876712328768
0.465753425,0.1892669,374.4347695,1.63013698630137
0.467710372,0.187032073,370.0135157,1.636986301369863
0.469667319,0.184750422,365.4996291,1.643835616438356
0.471624266,0.182429157,360.9073707,1.6506849315068493
0.473581213,0.180078687,356.2573356,1.6575342465753424
0.47553816,0.177711965,351.5751488,1.6643835616438356
0.477495108,0.175343665,346.8898403,1.6712328767123288
0.479452055,0.172989245,342.2319921,1.6780821917808217
0.481409002,0.170663954,337.6317691,1.6849315068493151
0.483365949,0.168381836,333.1169584,1.691780821917808
0.485322896,0.166154815,328.711148,1.6986301369863015
0.487279843,0.163991906,324.432172,1.7054794520547945
0.489236791,0.161898621,320.2909381,1.7123287671232876
0.491193738,0.15987662,316.2907275,1.7191780821917806
0.493150685,0.157923619,312.4270224,1.726027397260274
0.495107632,0.15603358,308.687877,1.732876712328767
0.497064579,0.154197155,305.0548001,1.7397260273972603
0.499021526,0.15240236,301.5040796,1.7465753424657533
0.500978474,0.150635408,298.0084441,1.7534246575342465
0.502935421,0.148881662,294.5389333,1.7602739726027394
0.504892368,0.147126611,291.0668415,1.7671232876712328
0.506849315,0.145356826,287.5656,1.7739726027397262
0.508806262,0.143560816,284.0124769,1.7808219178082192
0.510763209,0.141729747,280.3899954,1.7876712328767121
0.512720157,0.139857977,276.6869927,1.7945205479452053
0.514677104,0.137943382,272.8992689,1.8013698630136987
0.516634051,0.135987468,269.0297998,1.8082191780821917
0.518590998,0.13399525,265.0885099,1.8150684931506846
0.520547945,0.131974928,261.0916213,1.821917808219178
0.522504892,0.129937363,257.0606191,1.8287671232876712
0.52446184,0.127895384,253.0208849,1.8356164383561642
0.526418787,0.125862971,249.0000771,1.8424657534246571
0.528375734,0.123854355,245.0263467,1.8493150684931505
0.530332681,0.121883084,241.126497,1.856164383561644
0.532289628,0.119961127,237.3242065,1.8630136986301369
0.534246575,0.118098067,233.6384364,1.8698630136986298
0.536203523,0.116300454,230.0821422,1.876712328767123
0.53816047,0.114571355,226.661391,1.8835616438356169
0.540117417,0.112910149,223.3749575,1.8904109589041098
0.542074364,0.111312589,220.2144359,1.8972602739726028
0.544031311,0.109771109,217.1648599,1.904109589041096
0.545988258,0.108275371,214.2057785,1.9109589041095894
0.547945205,0.106812996,211.3126997,1.9178082191780823
0.549902153,0.105370417,208.458784,1.9246575342465753
0.5518591,0.103933797,205.6166567,1.9315068493150687
0.553816047,0.102489937,202.7602083,1.9383561643835618
0.555772994,0.101027124,199.8662622,1.9452054794520548
0.557729941,0.099535849,196.9160094,1.9520547945205478
0.559686888,0.098009381,193.8961328,1.9589041095890412
0.561643836,0.09644415,190.7995705,1.9657534246575346
0.563600783,0.094839937,187.6258871,1.9726027397260275
0.56555773,0.093199857,184.381247,1.9794520547945205
0.567514677,0.091530151,181.0779963,1.9863013698630136
0.569471624,0.089839789,177.7338816,1.993150684931507
0.571428571,0.088139912,174.3709414,2.0
0.573385519,0.086443132,171.014129,2.006849315068493
0.575342466,0.084762737,167.6897335,2.0136986301369864
0.577299413,0.083111838,164.4236882,2.0205479452054798
0.57925636,0.081502499,161.2398656,2.0273972602739727
0.581213307,0.079944938,158.1584752,2.0342465753424657
0.583170254,0.078446816,155.1946777,2.0410958904109586
0.585127202,0.077012714,152.3575324,2.047945205479452
0.587084149,0.075643807,149.6493653,2.054794520547945
0.589041096,0.074337793,147.0656229,2.061643835616438
0.590998043,0.073089073,144.5952271,2.0684931506849313
0.59295499,0.071889168,142.221404,2.0753424657534247
0.594911937,0.070727342,139.9229128,2.0821917808219177
0.596868885,0.069591367,137.6755662,2.0890410958904106
0.598825832,0.068468381,135.4539151,2.095890410958904
0.600782779,0.067345748,133.2329621,2.1027397260273974
0.602739726,0.066211881,130.9897835,2.1095890410958904
0.604696673,0.06505696,128.7049546,2.1164383561643834
0.60665362,0.063873519,126.3637035,2.1232876712328763
0.608610568,0.062656863,123.9567414,2.13013698630137
0.610567515,0.061405311,121.4807431,2.136986301369863
0.612524462,0.06012026,118.9384708,2.143835616438356
0.614481409,0.058806067,116.338548,2.1506849315068495
0.616438356,0.057469774,113.6949023,2.157534246575343
0.618395303,0.056120667,111.0259051,2.164383561643836
0.62035225,0.054769708,108.3532456,2.171232876712329
0.622309198,0.053428859,105.700588,2.178082191780822
0.624266145,0.052110324,103.0920727,2.184931506849315
0.626223092,0.050825748,100.5507424,2.191780821917808
0.628180039,0.04958544,98.09698768,2.198630136986301
0.630136986,0.048397645,95.74712232,2.2054794520547945
0.632093933,0.047267954,93.51220587,2.212328767123288
0.634050881,0.046198886,91.39722301,2.219178082191781
0.636007828,0.0451897,89.40070729,2.2260273972602738
0.637964775,0.044236452,87.51485755,2.232876712328767
0.639921722,0.043332305,85.72614405,2.2397260273972606
0.641878669,0.042468048,84.01634841,2.2465753424657535
0.643835616,0.041632797,82.36393497,2.2534246575342465
0.645792564,0.040814782,80.74562153,2.26027397260274
0.647749511,0.040002176,79.13800836,2.267123287671233
0.649706458,0.039183878,77.5191342,2.273972602739726
0.651663405,0.03835021,75.86985289,2.2808219178082187
0.653620352,0.037493483,74.17495531,2.287671232876712
0.655577299,0.036608418,72.42399293,2.2945205479452055
0.657534247,0.035692395,70.61178602,2.3013698630136985
0.659491194,0.034745559,68.73861875,2.3082191780821915
0.661448141,0.033770761,66.8101356,2.315068493150685
0.663405088,0.032773373,64.83695935,2.3219178082191783
0.665362035,0.031760956,62.83405291,2.328767123287671
0.667318982,0.030742829,60.81984841,2.335616438356164
0.66927593,0.029729517,58.81516909,2.3424657534246576
0.671232877,0.02873212,56.84197657,2.3493150684931505
0.673189824,0.027761617,54.92198863,2.3561643835616435
0.675146771,0.02682813,53.07523225,2.3630136986301364
0.677103718,0.025940209,51.31862129,2.36986301369863
0.679060665,0.025104182,49.66467231,2.3767123287671237
0.681017613,0.024323637,48.12048735,2.3835616438356166
0.68297456,0.023599113,46.6871295,2.3904109589041096
0.684931507,0.022928025,45.35948796,2.397260273972603
0.686888454,0.02230487,44.1266736,2.4041095890410964
0.688845401,0.021721675,42.97291485,2.4109589041095894
0.690802348,0.021168655,41.8788523,2.4178082191780823
0.692759295,0.02063499,40.82307975,2.4246575342465753
0.694716243,0.020109641,39.78375935,2.4315068493150687
0.69667319,0.019582125,38.74015268,2.4383561643835616
0.698630137,0.019043186,37.67394623,2.4452054794520546
0.700587084,0.018485321,36.57029824,2.452054794520548
0.702544031,0.017903157,35.41857848,2.4589041095890414
0.704500978,0.017293672,34.21280765,2.4657534246575343
0.706457926,0.016656278,32.95182438,2.4726027397260273
0.708414873,0.015992789,31.63921651,2.4794520547945207
0.71037182,0.015307284,30.2830528,2.486301369863014
0.712328767,0.014605885,28.89544373,2.493150684931507
0.714285714,0.013896455,27.49194875,2.5
0.716242661,0.013188229,26.09083473,2.506849315068493
0.718199609,0.012491354,24.71217838,2.5136986301369864
0.720156556,0.011816355,23.37679862,2.5205479452054793
0.722113503,0.011173499,22.10500949,2.5273972602739723
0.72407045,0.010572086,20.91520713,2.5342465753424657
0.726027397,0.010019677,19.82235461,2.541095890410959
0.727984344,0.009521355,18.83650256,2.547945205479452
0.729941292,0.009079097,17.96156422,2.554794520547945
0.731898239,0.008691421,17.19460921,2.5616438356164384
0.733855186,0.008353409,16.52590383,2.568493150684932
0.735812133,0.008057142,15.93978691,2.5753424657534247
0.73776908,0.007792517,15.41626731,2.5821917808219177
0.739726027,0.007548263,14.93304982,2.5890410958904106
0.741682975,0.007313,14.46762026,2.595890410958904
0.743639922,0.007076161,13.99906979,2.602739726027397
0.745596869,0.006828679,13.5094663,2.60958904109589
0.747553816,0.006563433,12.98471974,2.6164383561643834
0.749510763,0.006275449,12.41498869,2.6232876712328768
0.75146771,0.005961922,11.79472498,2.6301369863013697
0.753424658,0.005622111,11.12246103,2.6369863013698627
0.755381605,0.005257143,10.4004309,2.6438356164383565
0.757338552,0.00486978,9.634093798,2.6506849315068495
0.759295499,0.004464145,8.831608446,2.6575342465753424
0.761252446,0.004045452,8.003290008,2.6643835616438354
0.763209393,0.003619732,7.161070227,2.671232876712329
0.765166341,0.003193569,6.317973818,2.678082191780822
0.767123288,0.002773847,5.487619747,2.684931506849315
0.769080235,0.002367514,4.683753474,2.691780821917808
0.771037182,0.001981363,3.919814882,2.6986301369863015
0.772994129,0.001621836,3.208546314,2.705479452054795
0.774951076,0.001294845,2.561646138,2.712328767123288
0.776908023,0.001005628,1.989477398,2.719178082191781
0.778864971,0.000758642,1.500853707,2.726027397260274
0.780821918,0.000557516,1.10295739,2.732876712328767
0.782778865,0.000405137,0.801500469,2.73972602739726
0.784735812,0.000303858,0.601134701,2.746575342465753
0.786692759,0.000255269,0.505010477,2.7534246575342465
0.788649706,0.000258504,0.51140888,2.76027397260274
0.790606654,0.00030964,0.612573627,2.767123287671233
0.792563601,0.000404589,0.80041558,2.773972602739726
0.794520548,0.000539992,1.068289327,2.780821917808219
0.796477495,0.000712047,1.408672379,2.7876712328767126
0.798434442,0.000916021,1.81220309,2.7945205479452055
0.800391389,0.001146368,2.267909161,2.8013698630136985
0.802348337,0.001396954,2.763652794,2.808219178082192
0.804305284,0.001661258,3.286537641,2.815068493150685
0.806262231,0.001932563,3.823271961,2.821917808219178
0.808219178,0.002204122,4.360509273,2.8287671232876708
0.810176125,0.002469329,4.885178066,2.835616438356164
0.812133072,0.002721877,5.38480422,2.8424657534246576
0.81409002,0.002955922,5.847826123,2.8493150684931505
0.816046967,0.003166237,6.263901341,2.8561643835616435
0.818003914,0.00334836,6.624203929,2.863013698630137
0.819960861,0.003498743,6.921712362,2.8698630136986303
0.821917808,0.003614889,7.151489311,2.8767123287671232
0.823874755,0.003695495,7.310955732,2.883561643835616
0.825831703,0.003740587,7.400162309,2.8904109589041096
0.82778865,0.003751656,7.42206014,2.897260273972603
0.829745597,0.003731794,7.382767188,2.904109589041096
0.831702544,0.003685819,7.291813271,2.910958904109589
0.833659491,0.003620363,7.162317564,2.9178082191780823
0.835616438,0.003543876,7.011000556,2.9246575342465757
0.837573386,0.003466465,6.857854764,2.9315068493150687
0.839530333,0.00339942,6.725216519,2.9383561643835616
0.84148728,0.003354308,6.635969911,2.945205479452055
0.843444227,0.003341588,6.610806174,2.9520547945205484
0.845401174,0.003368953,6.664944017,2.9589041095890414
0.847358121,0.003439899,6.805298053,2.9657534246575343
0.849315068,0.003553094,7.029237411,2.9726027397260273
0.851272016,0.003702818,7.325443137,2.9794520547945207
0.853228963,0.003880195,7.67635506,2.9863013698630136
0.85518591,0.004074687,8.061125943,2.9931506849315066
0.857142857,0.004275385,8.458177158,3.0
0.859099804,0.004471916,8.846982079,3.0068493150684934
0.861056751,0.00465497,9.209124692,3.0136986301369864
0.863013699,0.004816581,9.528848165,3.0205479452054793
0.864970646,0.004950257,9.793304791,3.0273972602739727
0.866927593,0.005051024,9.992655786,3.0342465753424657
0.86888454,0.005115448,10.12010795,3.0410958904109586
0.870841487,0.005141643,10.17193197,3.0479452054794516
0.872798434,0.005129285,10.14748241,3.054794520547945
0.874755382,0.005079619,10.04922638,3.0616438356164384
0.876712329,0.004995484,9.88277924,3.0684931506849313
0.878669276,0.004881327,9.656937635,3.0753424657534243
0.880626223,0.004743206,9.383686305,3.0821917808219177
0.88258317,0.004588756,9.078131208,3.089041095890411
0.884540117,0.004427076,8.758272346,3.095890410958904
0.886497065,0.00426846,8.444476528,3.102739726027397
0.888454012,0.004123887,8.158461953,3.1095890410958904
0.890410959,0.004004168,7.921615252,3.1164383561643834
0.892367906,0.003918741,7.752613081,3.1232876712328763
0.894324853,0.003874287,7.664667458,3.1301369863013693
0.8962818,0.003873515,7.66313953,3.136986301369863
0.898238748,0.003914604,7.744427573,3.1438356164383565
0.900195695,0.003991541,7.896636517,3.1506849315068495
0.902152642,0.004095223,8.101754886,3.1575342465753424
0.904109589,0.004214884,8.338483621,3.164383561643836
0.906066536,0.004339416,8.58485092,3.1712328767123292
0.908023483,0.004458348,8.82014053,3.178082191780822
0.909980431,0.004562442,9.026073603,3.184931506849315
0.911937378,0.004643992,9.18740745,3.191780821917808
0.913894325,0.004696942,9.292160258,3.1986301369863015
0.915851272,0.004716893,9.331629465,3.2054794520547945
0.917808219,0.004701063,9.300312528,3.2123287671232874
0.919765166,0.00464823,9.195791736,3.219178082191781
0.921722114,0.004558672,9.018615111,3.226027397260274
0.923679061,0.00443411,8.772189446,3.232876712328767
0.925636008,0.004277668,8.462693675,3.23972602739726
0.927592955,0.004093839,8.099016386,3.2465753424657535
0.929549902,0.003888465,7.692715404,3.253424657534247
0.931506849,0.00366872,7.257984076,3.26027397260274
0.933463796,0.003443073,6.811578703,3.267123287671233
0.935420744,0.003221182,6.372601934,3.273972602739726
0.937377691,0.003013603,5.961938943,3.280821917808219
0.939334638,0.002831173,5.601030177,3.287671232876712
0.941291585,0.002683887,5.309648166,3.294520547945205
0.943248532,0.002579257,5.102654572,3.3013698630136985
0.945205479,0.002520541,4.986494273,3.308219178082192
0.947162427,0.002505637,4.957008595,3.315068493150685
0.949119374,0.002527359,4.999981019,3.3219178082191783
0.951076321,0.002575045,5.094321327,3.328767123287671
0.953033268,0.002636694,5.21628461,3.3356164383561646
0.954990215,0.002700753,5.34301537,3.3424657534246576
0.956947162,0.002757197,5.454680267,3.3493150684931505
0.95890411,0.002797972,5.53534682,3.3561643835616435
0.960861057,0.002817047,5.573083683,3.3630136986301373
0.962818004,0.002810277,5.559691333,3.3698630136986303
0.964774951,0.002775205,5.49030659,3.3767123287671232
0.966731898,0.002710852,5.362994577,3.383561643835616
0.968688845,0.002617529,5.178368266,3.39041095890411
0.970645793,0.002496657,4.939242054,3.397260273972603
0.97260274,0.002350611,4.650313444,3.404109589041096
0.974559687,0.002182567,4.317864394,3.410958904109589
0.976516634,0.001996355,3.949475103,3.4178082191780823
0.978473581,0.001796325,3.553745331,3.4246575342465753
0.980430528,0.001587198,3.140020626,3.431506849315068
0.982387476,0.001373939,2.718122743,3.438356164383561
0.984344423,0.001161621,2.298084943,3.445205479452055
0.98630137,0.000955291,1.889893854,3.452054794520548
0.988258317,0.000759848,1.503239928,3.458904109589041
0.990215264,0.000579919,1.147278106,3.465753424657534
0.992172211,0.000419744,0.830397877,3.4726027397260277
0.994129159,0.000283062,0.559993408,3.4794520547945207
0.996086106,0.00017297,0.342194036,3.4863013698630136
0.998043053,9.17E-05,0.18140068,3.4931506849315066
1,4.01E-05,0.07925541,3.5
