cycles/px,mtf
0.0,1.0
0.0019569471624266144,0.9966914209308299
0.003913894324853229,0.9868400089037002
0.005870841487279843,0.9706661731569725
0.007827788649706457,0.948528815255097
0.009784735812133072,0.9209130283249283
0.011741682974559686,0.8884135977568418
0.0136986301369863,0.8517149836693715
0.015655577299412915,0.811568603089897
0.01761252446183953,0.7687683292465606
0.019569471624266144,0.7241251827218983
0.021526418786692758,0.6784422031061275
0.023483365949119372,0.6324904615008364
0.025440313111545987,0.5869871077003369
0.0273972602739726,0.5425762473384201
0.029354207436399216,0.49981332135439993
0.03131115459882583,0.45915352024975287
0.033268101761252444,0.4209446137653913
0.03522504892367906,0.38542441285492446
0.03718199608610567,0.35272289891750486
0.03913894324853229,0.32286884466577637
0.0410958904109589,0.29580050433560123
0.043052837573385516,0.27137967605894603
0.04500978473581213,0.2494081703565601
0.046966731898238745,0.22964551622523038
0.04892367906066536,0.21182666722640534
0.050880626223091974,0.19567857403716693
0.05283757338551859,0.1809347508917372
0.0547945205479452,0.1673473084023182
0.05675146771037182,0.15469625716046345
0.05870841487279843,0.14279612898782154
0.060665362035225046,0.1315000899018514
0.06262230919765166,0.12070175398595201
0.06457925636007827,0.11033489774524359
0.06653620352250489,0.10037126291192688
0.0684931506849315,0.09081664283785237
0.07045009784735812,0.08170547016205529
0.07240704500978473,0.07309414149843914
0.07436399217221135,0.06505330405235271
0.07632093933463796,0.05765927551440063
0.07827788649706457,0.05098469284936599
0.08023483365949119,0.045088481059434964
0.0821917808219178,0.04000549992459901
0.08414872798434442,0.0357370075300892
0.08610567514677103,0.03224432775322723
0.08806262230919765,0.029448957198087985
0.09001956947162426,0.027241220332381404
0.09197651663405088,0.02549593822119489
0.09393346379647749,0.02408970993392287
0.0958904109589041,0.02291373929478967
0.09784735812133072,0.021879204985978777
0.09980430528375733,0.020916156600193497
0.10176125244618395,0.01996913152195097
0.10371819960861056,0.018992686048723926
0.10567514677103718,0.017948805337763638
0.10763209393346379,0.01680674269888401
0.1095890410958904,0.015544829516372727
0.11154598825831702,0.014153382991430206
0.11350293542074363,0.012637971794347001
0.11545988258317025,0.011022861847539358
0.11741682974559686,0.009355449885937834
0.11937377690802348,0.0077141284211785545
0.12133072407045009,0.006224074305204646
0.1232876712328767,0.005080216495530265
0.12524461839530332,0.004524752159001239
0.12720156555772993,0.004654737733437498
0.12915851272015655,0.0052585036907203085
0.13111545988258316,0.006024258046268524
0.13307240704500978,0.006736141380062691
0.1350293542074364,0.007276334002242707
0.136986301369863,0.00758653843357477
0.13894324853228962,0.007644205659781622
0.14090019569471623,0.007450543594802799
0.14285714285714285,0.007023930620476881
0.14481409001956946,0.006395641265925891
0.14677103718199608,0.005606803425886921
0.1487279843444227,0.004706681828894124
0.1506849315068493,0.0037537785287210298
0.15264187866927592,0.0028248608454348135
0.15459882583170254,0.00204740278476625
0.15655577299412915,0.0016605150857558915
0.15851272015655576,0.0018518563987926955
0.16046966731898238,0.0024028575740740596
0.162426614481409,0.003043195686621355
0.1643835616438356,0.003653117236192848
0.16634050880626222,0.004185560309627471
0.16829745596868884,0.004620043804093508
0.17025440313111545,0.004946693952127509
0.17221135029354206,0.005160306848417618
0.17416829745596868,0.005258018124256318
0.1761252446183953,0.005238615645900712
0.1780821917808219,0.005102748835176541
0.18003913894324852,0.004853635139414297
0.18199608610567514,0.004497998928490134
0.18395303326810175,0.004047099889849592
0.18590998043052837,0.00351791310082141
0.18786692759295498,0.002934970803368792
0.1898238747553816,0.00233455173845382
0.1917808219178082,0.0017760918896097243
0.19373776908023482,0.0013687854767427889
0.19569471624266144,0.0012689070929860792
0.19765166340508805,0.001492426425254656
0.19960861056751467,0.001864364038236058
0.20156555772994128,0.0022446891103763684
0.2035225048923679,0.002566076556357097
0.2054794520547945,0.0027967754750835246
0.20743639921722112,0.0029220628432790807
0.20939334637964774,0.0029372542773205214
0.21135029354207435,0.0028446407956803314
0.21330724070450097,0.0026516903042174034
0.21526418786692758,0.0023696966572051984
0.2172211350293542,0.0020127251390640376
0.2191780821917808,0.0015971327133329192
0.22113502935420742,0.0011430489172057545
0.22309197651663404,0.0006865921770925604
0.22504892367906065,0.0003880145722464011
0.22700587084148727,0.0006311635971869963
0.22896281800391388,0.0011042098949145453
0.2309197651663405,0.0016030884560696416
0.2328767123287671,0.002088322330876994
0.23483365949119372,0.0025417713629001014
0.23679060665362034,0.0029492029236696097
0.23874755381604695,0.0032974245477163555
0.24070450097847357,0.0035739425633310343
0.24266144814090018,0.0037673847398085243
0.2446183953033268,0.0038682291757726325
0.2465753424657534,0.003869626341987979
0.24853228962818003,0.0037681683242374183
