cycles/px,mtf
0.0,1.0
0.0019569471624266144,0.9975034613327496
0.003913894324853229,0.9900737872287044
0.005870841487279843,0.9778884535233254
0.007827788649706457,0.9612355307538958
0.009784735812133072,0.9405024808826241
0.011741682974559686,0.9161612136070377
0.0136986301369863,0.8887500973513398
0.015655577299412915,0.8588537560309926
0.01761252446183953,0.8270815765199523
0.019569471624266144,0.7940458990355701
0.021526418786692758,0.7603408615217625
0.023483365949119372,0.726522820267106
0.025440313111545987,0.6930931756178401
0.0273972602739726,0.6604842991079523
0.029354207436399216,0.6290490938019312
0.03131115459882583,0.5990545316553911
0.033268101761252444,0.5706793097038881
0.03522504892367906,0.5440155609603093
0.03718199608610567,0.5190743564758982
0.03913894324853229,0.49579455264109257
0.0410958904109589,0.47405438264021826
0.043052837573385516,0.45368507203289266
0.04500978473581213,0.43448568252343667
0.046966731898238745,0.4162383587633752
0.04892367906066536,0.39872317056113543
0.050880626223091974,0.3817318037954247
0.05283757338551859,0.36507945167417083
0.0547945205479452,0.34861438614868867
0.05675146771037182,0.33222483887919974
0.05870841487279843,0.31584298345061806
0.060665362035225046,0.2994459768066731
0.06262230919765166,0.28305417948532985
0.06457925636007827,0.2667268229573348
0.06653620352250489,0.25055552069629666
0.0684931506849315,0.2346561212300656
0.07045009784735812,0.21915947163207403
0.07240704500978473,0.20420169592681087
0.07436399217221135,0.18991459400131525
0.07632093933463796,0.17641673413890419
0.07827788649706457,0.16380574923141403
0.08023483365949119,0.1521522572983069
0.0821917808219178,0.1414957160356535
0.08414872798434442,0.13184239402628894
0.08610567514677103,0.12316550395789705
0.08806262230919765,0.11540740330596001
0.09001956947162426,0.10848363545067076
0.09197651663405088,0.10228847107079655
0.09393346379647749,0.09670152722083869
0.0958904109589041,0.0915949966039719
0.09784735812133072,0.08684101202732182
0.09980430528375733,0.08231869458486615
0.10176125244618395,0.07792048028192233
0.10371819960861056,0.07355738191122278
0.10567514677103718,0.06916291751243987
0.10763209393346379,0.06469552198540605
0.1095890410958904,0.06013935213064565
0.11154598825831702,0.05550349330558992
0.11350293542074363,0.05081967169946044
0.11545988258317025,0.04613866237803038
0.11741682974559686,0.04152565181807092
0.11937377690802348,0.03705485706249551
0.12133072407045009,0.0328037154882289
0.1232876712328767,0.028846936742890725
0.12524461839530332,0.025250659571561192
0.12720156555772993,0.022066914412000652
0.12915851272015655,0.01932863470490558
0.13111545988258316,0.017045691978445084
0.13307240704500978,0.01520286061277974
0.1350293542074364,0.013760909681135068
0.136986301369863,0.012661474293756156
0.13894324853228962,0.011834714063741928
0.14090019569471623,0.011207161542651762
0.14285714285714285,0.010707295965199072
0.14481409001956946,0.010268256812017077
0.14677103718199608,0.009828917211604057
0.1487279843444227,0.009334900449118411
0.1506849315068493,0.008740330748306258
0.15264187866927592,0.008010175314304199
0.15459882583170254,0.007122565946190119
0.15655577299412915,0.0060704972632363505
0.15851272015655576,0.0048625631938574556
0.16046966731898238,0.0035228327921900037
0.162426614481409,0.0020915517239407638
0.1643835616438356,0.0006584371722336093
0.16634050880626222,0.00097277361529322
0.16829745596868884,0.002372137701802089
0.17025440313111545,0.0036831121474194357
0.17221135029354206,0.004834559551796377
0.17416829745596868,0.005781641764041617
0.1761252446183953,0.0064929450916500235
0.1780821917808219,0.006951005717544153
0.18003913894324852,0.0071531228367566115
0.18199608610567514,0.007111408348397963
0.18395303326810175,0.006851910724483619
0.18590998043052837,0.006412843011190668
0.18786692759295498,0.005842034528140504
0.1898238747553816,0.005193788748799876
0.1917808219178082,0.004525381576196157
0.19373776908023482,0.003893478747118787
0.19569471624266144,0.0033507724551292985
0.19765166340508805,0.002943050800956122
0.19960861056751467,0.0027065610970827742
0.20156555772994128,0.0026651426067597957
0.2035225048923679,0.0028274227887678757
0.2054794520547945,0.003186044094196747
0.20743639921722112,0.0037196360398227507
0.20939334637964774,0.004395588884484322
0.21135029354207435,0.005172435316344158
0.21330724070450097,0.006002269066931256
0.21526418786692758,0.006833612432206694
0.2172211350293542,0.007614651404686125
0.2191780821917808,0.008296561448258117
0.22113502935420742,0.0088366470321385
0.22309197651663404,0.009201064725600835
0.22504892367906065,0.009366949869699633
0.22700587084148727,0.009323817635559646
0.22896281800391388,0.009074162666184112
0.2309197651663405,0.0086332372940417
0.2328767123287671,0.008028044201321555
0.23483365949119372,0.007295631208752883
0.23679060665362034,0.006480816377158607
0.23874755381604695,0.005633485408075549
0.24070450097847357,0.0048055552145286635
0.24266144814090018,0.0040475184369775435
0.2446183953033268,0.0034041195205130868
0.2465753424657534,0.0029084948308370643
0.24853228962818003,0.002575567154135366
0.25048923679060664,0.002399932292955415
0.25244618395303325,0.00236454850799717
0.25440313111545987,0.0024548173807329068
0.2563600782778865,0.002662990068068839
0.2583170254403131,0.0029797421069876176
0.2602739726027397,0.0033847861534667682
0.2622309197651663,0.0038453612955074764
0.26418786692759294,0.004320806600777817
0.26614481409001955,0.004768332124567909
0.26810176125244617,0.005147687773728507
0.2700587084148728,0.005424530143434254
0.2720156555772994,0.005572792907711141
0.273972602739726,0.005576268400242855
0.2759295499021526,0.005429478927507808
0.27788649706457924,0.005137868166186572
0.27984344422700586,0.004717355866681045
0.28180039138943247,0.0041933481344300135
0.2837573385518591,0.00359937328303864
0.2857142857142857,0.0029756268165673535
0.2876712328767123,0.0023678461798158673
0.2896281800391389,0.0018268122521382835
0.29158512720156554,0.0014065495704004573
0.29354207436399216,0.001149993641639836
0.29549902152641877,0.0010496182592986138
0.2974559686888454,0.001035864721183402
0.299412915851272,0.001042243927440976
0.3013698630136986,0.0010574232604492993
0.30332681017612523,0.0011246717387686045
0.30528375733855184,0.0013029722467369294
0.30724070450097846,0.0016108079056025122
0.30919765166340507,0.002017034152145106
0.3111545988258317,0.002471936069978678
0.3131115459882583,0.0029270537338614917
0.3150684931506849,0.0033402742938114173
0.31702544031311153,0.0036768285024345857
0.31898238747553814,0.0039099445896385275
0.32093933463796476,0.004021547702042217
0.32289628180039137,0.004002780989559106
0.324853228962818,0.003854147015409514
0.3268101761252446,0.0035851637330546484
0.3287671232876712,0.003213509779321625
0.33072407045009783,0.002763697067531655
0.33268101761252444,0.002265363481752093
0.33463796477495106,0.0017513414611350486
0.33659491193737767,0.0012557846798148316
0.3385518590998043,0.0008130785904740656
0.3405088062622309,0.00046039295599512205
0.3424657534246575,0.000253982085255113
0.34442270058708413,0.00023501609626319314
0.34637964774951074,0.00027228533508924193
0.34833659491193736,0.0003090936137661312
0.350293542074364,0.0004243307363164975
0.3522504892367906,0.0006694808899270669
0.3542074363992172,0.0010167129526629376
0.3561643835616438,0.0014248557316625787
0.35812133072407043,0.0018565656559385239
0.36007827788649704,0.0022771547811850854
0.36203522504892366,0.0026545943962999856
0.3639921722113503,0.002960678260463173
0.3659491193737769,0.003172466761090782
0.3679060665362035,0.0032735893906816367
0.3698630136986301,0.0032551990707439995
0.37181996086105673,0.0031164715961789105
0.37377690802348335,0.0028646053997178436
0.37573385518590996,0.002514329808978268
0.3776908023483366,0.002086992240512399
0.3796477495107632,0.0016094135457568632
0.3816046966731898,0.0011131259219606692
0.3835616438356164,0.0006373815269428225
0.38551859099804303,0.00027511128254052974
0.38747553816046965,0.00035866198163734663
0.38943248532289626,0.0006205724739758097
0.3913894324853229,0.0008106229494627554
0.3933463796477495,0.0008943698787549953
0.3953033268101761,0.0008648997285211967
0.3972602739726027,0.0007263423670640525
0.39921722113502933,0.0004916954553662126
0.40117416829745595,0.00018853645158978843
0.40313111545988256,0.00022017619322279382
0.4050880626223092,0.0006078949948393139
0.4070450097847358,0.0010030172234492703
0.4090019569471624,0.001369384189068019
0.410958904109589,0.0016794945520131528
0.41291585127201563,0.0019104666092716563
0.41487279843444225,0.0020450110098038294
0.41682974559686886,0.002072448803105107
0.4187866927592955,0.0019893814843314865
0.4207436399217221,0.0017999393250548719
0.4227005870841487,0.0015156541220694938
0.4246575342465753,0.0011552506581671512
0.42661448140900193,0.0007459817298998822
0.42857142857142855,0.0003438502969311494
0.43052837573385516,0.00029928726741053097
0.4324853228962818,0.000663096161965425
0.4344422700587084,0.0010234549189373657
0.436399217221135,0.001316766033812636
0.4383561643835616,0.0015193345742678464
0.44031311154598823,0.0016177277411370769
0.44227005870841485,0.0016063790506110481
0.44422700587084146,0.0014872321096723476
0.4461839530332681,0.0012693729631996662
0.4481409001956947,0.0009683317262542234
0.4500978473581213,0.0006050342814509337
0.4520547945205479,0.00020475898062156012
0.45401174168297453,0.00020841363798878925
0.45596868884540115,0.0006017175497500667
0.45792563600782776,0.0009517787363982586
0.4598825831702544,0.0012347482479241301
0.461839530332681,0.0014316470592668654
0.4637964774951076,0.0015292268745323609
0.4657534246575342,0.0015207703588551772
0.46771037181996084,0.001406484477149987
0.46966731898238745,0.0011934493104191668
0.47162426614481406,0.0008951406556488246
0.4735812133072407,0.0005306667749354088
