cycles/px,mtf,lp/mm
0.0,1.0,0.0
0.0019569471624266144,0.9974941363326344,0.00684931506849315
0.003913894324853229,0.9900238182613726,0.0136986301369863
0.005870841487279843,0.9777294324296595,0.02054794520547945
0.007827788649706457,0.9608402339851533,0.0273972602739726
0.009784735812133072,0.939667440046224,0.03424657534246575
0.011741682974559686,0.914594908231146,0.0410958904109589
0.0136986301369863,0.886067731897254,0.04794520547945205
0.015655577299412915,0.8545791565428197,0.0547945205479452
0.01761252446183953,0.8206562797596101,0.06164383561643836
0.019569471624266144,0.7848450385148474,0.0684931506849315
0.021526418786692758,0.7476950114770402,0.07534246575342467
0.023483365949119372,0.7097445703515429,0.0821917808219178
0.025440313111545987,0.6715069030011325,0.08904109589041095
0.0273972602739726,0.6334574028691105,0.0958904109589041
0.029354207436399216,0.5960228739781549,0.10273972602739725
0.03131115459882583,0.5595729379419757,0.1095890410958904
0.033268101761252444,0.5244139475720011,0.11643835616438356
0.03522504892367906,0.49078560895953144,0.12328767123287672
0.03718199608610567,0.4588603893751208,0.13013698630136986
0.03913894324853229,0.42874564387025554,0.136986301369863
0.0410958904109589,0.40048823631859953,0.14383561643835616
0.043052837573385516,0.37408127493128146,0.15068493150684933
0.04500978473581213,0.3494724484116878,0.15753424657534246
0.046966731898238745,0.3265733596095893,0.1643835616438356
0.04892367906066536,0.3052692271438002,0.17123287671232876
0.050880626223091974,0.2854283687652009,0.1780821917808219
0.05283757338551859,0.2669109841871614,0.18493150684931509
0.0547945205479452,0.24957689621439338,0.1917808219178082
0.05675146771037182,0.23329205631542335,0.1986301369863014
0.05870841487279843,0.2179337457779849,0.2054794520547945
0.060665362035225046,0.20339448852946113,0.2123287671232877
0.06262230919765166,0.1895847332889807,0.2191780821917808
0.06457925636007827,0.1764343701715559,0.22602739726027396
0.06653620352250489,0.1638931363228884,0.2328767123287671
0.0684931506849315,0.15192995326091355,0.2397260273972603
0.07045009784735812,0.14053123782746352,0.24657534246575344
0.07240704500978473,0.12969824565140436,0.2534246575342466
0.07436399217221135,0.11944354252828183,0.2602739726027397
0.07632093933463796,0.10978675426799143,0.2671232876712329
0.07827788649706457,0.10074981783652685,0.273972602739726
0.08023483365949119,0.09235204370168494,0.2808219178082192
0.0821917808219178,0.08460539455032144,0.2876712328767123
0.08414872798434442,0.07751047140673416,0.29452054794520544
0.08610567514677103,0.07105373996338601,0.30136986301369867
0.08806262230919765,0.06520647798859326,0.3082191780821918
0.09001956947162426,0.059925733796811285,0.3150684931506849
0.09197651663405088,0.05515725140305844,0.3219178082191781
0.09393346379647749,0.05083990848562647,0.3287671232876712
0.0958904109589041,0.046910863699618006,0.3356164383561644
0.09784735812133072,0.04331046165611514,0.3424657534246575
0.09980430528375733,0.03998606332276147,0.3493150684931507
0.10176125244618395,0.03689430764996016,0.3561643835616438
0.10371819960861056,0.0340017351910256,0.363013698630137
0.10567514677103718,0.03128407691140607,0.36986301369863017
0.10763209393346379,0.028724742953818484,0.3767123287671233
0.1095890410958904,0.026313112783687698,0.3835616438356164
0.11154598825831702,0.024043149901389185,0.39041095890410954
0.11350293542074363,0.0219126795538095,0.3972602739726028
0.11545988258317025,0.019923417574422425,0.4041095890410959
0.11741682974559686,0.018081558589589063,0.410958904109589
0.11937377690802348,0.016398447501759318,0.4178082191780822
0.12133072407045009,0.014890585716506668,0.4246575342465754
0.1232876712328767,0.013578008980492232,0.4315068493150685
0.12524461839530332,0.012480099794553574,0.4383561643835616
0.12720156555772993,0.01160858686304103,0.4452054794520548
0.12915851272015655,0.010959230711885544,0.4520547945205479
0.13111545988258316,0.010505853027715716,0.45890410958904104
0.13307240704500978,0.010200649245072458,0.4657534246575342
0.1350293542074364,0.00998154715786882,0.47260273972602745
0.136986301369863,0.009783161171695687,0.4794520547945206
0.13894324853228962,0.009546701679708192,0.4863013698630137
0.14090019569471623,0.00922631928186801,0.4931506849315069
0.14285714285714285,0.008791907070402987,0.5
0.14481409001956946,0.008229539504935175,0.5068493150684932
0.14677103718199608,0.007540746444583648,0.5136986301369862
0.1487279843444227,0.006741530298738303,0.5205479452054794
0.1506849315068493,0.005861937849993233,0.5273972602739726
0.15264187866927592,0.004947328112756942,0.5342465753424658
0.15459882583170254,0.004063319864419346,0.541095890410959
0.15655577299412915,0.003306373191352313,0.547945205479452
0.15851272015655576,0.0028100432808772736,0.5547945205479452
0.16046966731898238,0.0026919921954044615,0.5616438356164384
0.162426614481409,0.0029261595994810423,0.5684931506849314
0.1643835616438356,0.0033527242583267563,0.5753424657534246
0.16634050880626222,0.003820970760668635,0.5821917808219178
0.16829745596868884,0.004240110163176611,0.5890410958904109
0.17025440313111545,0.004562957271365979,0.5958904109589042
0.17221135029354206,0.004767616733191194,0.6027397260273973
0.17416829745596868,0.004847238603308584,0.6095890410958904
0.1761252446183953,0.004804517534335052,0.6164383561643836
0.1780821917808219,0.004648377184827974,0.6232876712328768
0.18003913894324852,0.00439168209406369,0.6301369863013698
0.18199608610567514,0.004049526161806962,0.636986301369863
0.18395303326810175,0.003637950485572597,0.6438356164383562
0.18590998043052837,0.0031730642839910444,0.6506849315068493
0.18786692759295498,0.0026705887238726743,0.6575342465753424
0.1898238747553816,0.002145890212095411,0.6643835616438356
0.1917808219178082,0.0016147746556656394,0.6712328767123288
0.19373776908023482,0.0010964469702147064,0.678082191780822
0.19569471624266144,0.0006282926614223996,0.684931506849315
0.19765166340508805,0.0003719950009150288,0.6917808219178082
0.19960861056751467,0.0005826895809079149,0.6986301369863014
0.20156555772994128,0.0009310668105621234,0.7054794520547945
0.2035225048923679,0.0012508701158080388,0.7123287671232876
0.2054794520547945,0.0015067668568331286,0.7191780821917808
0.20743639921722112,0.0016838667020135606,0.726027397260274
0.20939334637964774,0.001773878350765748,0.7328767123287672
0.21135029354207435,0.0017731130931830316,0.7397260273972603
0.21330724070450097,0.0016824724738231452,0.7465753424657534
0.21526418786692758,0.001508041369356634,0.7534246575342466
0.2172211350293542,0.0012625185850088309,0.7602739726027397
0.2191780821917808,0.000969715792300209,0.7671232876712328
0.22113502935420742,0.0006826493765455647,0.773972602739726
0.22309197651663404,0.0005439531748468491,0.7808219178082191
0.22504892367906065,0.0007082721057507049,0.7876712328767124
0.22700587084148727,0.0010420256238869892,0.7945205479452055
0.22896281800391388,0.0014067751727792,0.8013698630136986
0.2309197651663405,0.0017467821503920169,0.8082191780821918
0.2328767123287671,0.002033486476897581,0.815068493150685
0.23483365949119372,0.002248583632872257,0.821917808219178
0.23679060665362034,0.0023801299580122896,0.8287671232876712
0.23874755381604695,0.0024215881403831987,0.8356164383561644
0.24070450097847357,0.0023715194169113976,0.8424657534246576
0.24266144814090018,0.0022333232645792294,0.8493150684931507
0.2446183953033268,0.0020148622312747802,0.8561643835616438
0.2465753424657534,0.0017279774049610561,0.863013698630137
0.24853228962818003,0.0013880691985338662,0.8698630136986302
0.25048923679060664,0.0010144533491008815,0.8767123287671232
0.25244618395303325,0.0006354014386308482,0.8835616438356164
0.25440313111545987,0.0003329042212404828,0.8904109589041096
0.2563600782778865,0.0003956967279558358,0.8972602739726027
0.2583170254403131,0.0007068788259146314,0.9041095890410958
0.2602739726027397,0.001032195914312732,0.910958904109589
0.2622309197651663,0.0013279756626741023,0.9178082191780821
0.26418786692759294,0.0015828101015154875,0.9246575342465753
0.26614481409001955,0.0017935677102460272,0.9315068493150684
0.26810176125244617,0.0019611806603657975,0.9383561643835615
0.2700587084148728,0.0020888733099380923,0.9452054794520549
0.2720156555772994,0.0021807652397882776,0.952054794520548
0.273972602739726,0.002240607653100329,0.9589041095890412
0.2759295499021526,0.002270782947385649,0.9657534246575343
0.27788649706457924,0.0022717655458678525,0.9726027397260274
0.27984344422700586,0.0022421704116279274,0.9794520547945206
0.28180039138943247,0.0021793740519801545,0.9863013698630138
0.2837573385518591,0.0020805655626282503,0.9931506849315068
0.2857142857142857,0.001944045461305771,1.0
0.2876712328767123,0.0017706718634982164,1.0068493150684932
0.2896281800391389,0.0015655785202426113,1.0136986301369864
0.29158512720156554,0.0013407377791577568,1.0205479452054793
0.29354207436399216,0.0011197070875010352,1.0273972602739725
0.29549902152641877,0.0009455457861573839,1.0342465753424657
0.2974559686888454,0.0008806953525183299,1.0410958904109588
0.299412915851272,0.0009627829875038221,1.047945205479452
0.3013698630136986,0.0011580950450257288,1.0547945205479452
0.30332681017612523,0.0014054904607707158,1.0616438356164382
0.30528375733855184,0.0016602031937916757,1.0684931506849316
0.30724070450097846,0.0018949982224818807,1.0753424657534247
0.30919765166340507,0.0020932128325238507,1.082191780821918
0.3111545988258317,0.0022447628681894834,1.089041095890411
0.3131115459882583,0.0023443130371090448,1.095890410958904
0.3150684931506849,0.0023903400732887413,1.1027397260273972
0.31702544031311153,0.0023844733982690313,1.1095890410958904
0.31898238747553814,0.002330860002076359,1.1164383561643836
0.32093933463796476,0.0022354656969185037,1.1232876712328768
0.32289628180039137,0.0021053078349728754,1.13013698630137
0.324853228962818,0.0019476664224246545,1.136986301369863
0.3268101761252446,0.001769360943705949,1.143835616438356
0.3287671232876712,0.001576213903644841,1.1506849315068493
0.33072407045009783,0.0013728487110281262,1.1575342465753424
0.33268101761252444,0.001163001533299392,1.1643835616438356
0.33463796477495106,0.0009506418991207402,1.1712328767123288
0.33659491193737767,0.0007427051206437197,1.1780821917808217
0.3385518590998043,0.0005561514459812264,1.184931506849315
0.3405088062622309,0.0004349525939480016,1.1917808219178083
0.3424657534246575,0.0004478259347628897,1.1986301369863015
0.34442270058708413,0.0005880454035521233,1.2054794520547947
0.34637964774951074,0.0007851362294451102,1.2123287671232876
0.34833659491193736,0.0009951395652532382,1.2191780821917808
0.350293542074364,0.0011962972389537804,1.226027397260274
0.3522504892367906,0.0013751786980356348,1.2328767123287672
0.3542074363992172,0.0015219535480243752,1.2397260273972603
0.3561643835616438,0.0016291493165311616,1.2465753424657535
0.35812133072407043,0.0016914524409649553,1.2534246575342465
0.36007827788649704,0.0017057830971942637,1.2602739726027397
0.36203522504892366,0.001671381780661829,1.2671232876712328
0.3639921722113503,0.001589810780994801,1.273972602739726
0.3659491193737769,0.0014648386502088531,1.2808219178082192
0.3679060665362035,0.0013022096285846834,1.2876712328767124
0.3698630136986301,0.0011093278462854348,1.2945205479452053
0.37181996086105673,0.0008949316655283238,1.3013698630136985
0.37377690802348335,0.000668977085095889,1.3082191780821917
0.37573385518590996,0.00044367069548471985,1.3150684931506849
0.3776908023483366,0.00024233339097844234,1.3219178082191783
0.3796477495107632,0.00016621652170803244,1.3287671232876712
0.3816046966731898,0.0002932590373510482,1.3356164383561644
0.3835616438356164,0.0004572934797711064,1.3424657534246576
0.38551859099804303,0.0006083996399462544,1.3493150684931507
0.38747553816046965,0.0007378808922323914,1.356164383561644
0.38943248532289626,0.0008440708524053902,1.363013698630137
0.3913894324853229,0.0009276875355628285,1.36986301369863
0.3933463796477495,0.0009904927366670186,1.3767123287671232
0.3953033268101761,0.0010345342227329893,1.3835616438356164
0.3972602739726027,0.0010616062605022208,1.3904109589041096
0.39921722113502933,0.0010729150932011424,1.3972602739726028
0.40117416829745595,0.0010689816687162559,1.404109589041096
0.40313111545988256,0.001049779848436553,1.410958904109589
0.4050880626223092,0.00101505671906779,1.417808219178082
0.4070450097847358,0.0009647469427939112,1.4246575342465753
0.4090019569471624,0.0008993906063057706,1.4315068493150684
0.410958904109589,0.0008204907353004006,1.4383561643835616
0.41291585127201563,0.0007307912106700363,1.4452054794520548
0.41487279843444225,0.0006345101549581488,1.452054794520548
0.41682974559686886,0.000537622456290086,1.4589041095890412
0.4187866927592955,0.00044829738758544514,1.4657534246575343
0.4207436399217221,0.0003772460642332574,1.4726027397260275
0.4227005870841487,0.00033614094275036445,1.4794520547945207
0.4246575342465753,0.000330973443215463,1.4863013698630136
0.42661448140900193,0.00035568245885941825,1.4931506849315068
0.42857142857142855,0.0003977076745687485,1.5
0.43052837573385516,0.0004474394271351529,1.5068493150684932
0.4324853228962818,0.0005007576266304949,1.5136986301369864
0.4344422700587084,0.0005573963885573055,1.5205479452054793
0.436399217221135,0.0006187122289180769,1.5273972602739725
